2016 01 19::04:20:38:412         60.73059550727508         50.0029630147103         -113.92953567692462         
2016 01 19::04:20:38:913         355.76073604136167         50.146113944993246         -113.92690446928496         
2016 01 19::04:20:39:415         448.7242036539234         50.25652852755913         -112.50385729053363         
2016 01 19::04:20:39:916         488.63767848846646         50.4252851768916         -112.08211730060283         
2016 01 19::04:20:40:417         695.6306884728483         50.47427184591058         -111.99336342587145         
2016 01 19::04:20:40:918         820.1319414558658         50.53192455125477         -111.37978935948104         
2016 01 19::04:20:41:419         843.040538487591         50.57078587087926         -110.2967042844619         
2016 01 19::04:20:41:920         926.0144651126595         50.70941005908436         -109.8505361492973         
2016 01 19::04:20:42:422         948.3087172918648         50.73152831649219         -109.84153803895342         
2016 01 19::04:20:42:922         973.533110217397         50.752963788753824         -109.7075438527034         
2016 01 19::04:20:43:423         1221.8950625811399         50.81241438576356         -109.4160284543731         
2016 01 19::04:20:43:924         1230.343404352768         50.839195732539366         -108.92785071915696         
2016 01 19::04:20:44:424         1320.2712465571944         50.87783020618852         -108.68139919203503         
2016 01 19::04:20:44:924         1371.6199305405232         50.96885358487291         -108.47151011579227         
2016 01 19::04:20:45:424         1587.5881699272459         50.98870579149484         -107.38803249891697         
2016 01 19::04:20:45:924         1766.1048152079543         51.04328308764616         -106.47861393007742         
2016 01 19::04:20:46:424         1905.593698131664         51.05556161447144         -105.63629188016638         
2016 01 19::04:20:46:924         1917.1469078491423         51.23606813688397         -104.73340265842228         
2016 01 19::04:20:47:424         1971.5868355159062         51.32766355676499         -104.57264797229163         
2016 01 19::04:20:47:925         2033.539932977674         51.44175319142352         -104.35311193113405         
2016 01 19::04:20:48:426         2283.8496123883415         51.45597132250934         -103.09014386175741         
2016 01 19::04:20:48:926         2485.5268890005873         51.56503426067771         -102.06525593649802         
2016 01 19::04:20:49:427         2522.268045369884         51.6261984548505         -102.04448503798271         
2016 01 19::04:20:49:927         2666.6613698725378         51.69588772909184         -101.92558347507035         
2016 01 19::04:20:50:428         2687.957357488958         51.86233072126845         -101.09425830726231         
2016 01 19::04:20:50:928         2707.7972115878783         52.01962608635702         -100.77527492208343         
2016 01 19::04:20:51:429         2808.7456020328946         52.04461994571086*         -100.6669272532517         
2016 01 19::04:20:51:930         2814.3931635147455         52.0696138050647         -100.11126435493783         
2016 01 19::04:20:52:430         2815.2014330756456         52.10796764131054         -100.03477784850031         
2016 01 19::04:20:52:930         2853.854071916139         52.44116487617578         -99.2647091855927         
2016 01 19::04:20:53:430         3187.236675082058         52.5950971470901         -99.06963580828182         
2016 01 19::04:20:53:931         3234.4506598372877         52.69086416998636         -99.04904436396393         
2016 01 19::04:20:54:432         3314.0707954683426         52.71715790243214         -98.85284532139629         
2016 01 19::04:20:54:932         3376.8415239572655         52.796480843819715         -98.50299342017668         
2016 01 19::04:20:55:433         3416.8067044722898         52.81508359903042         -97.53109618959746         
2016 01 19::04:20:55:934         3427.4554772366478         52.965963785186474         -97.50665761568706         
2016 01 19::04:20:56:434         3485.4985963540357         53.25501437036251         -97.33678909937392         
2016 01 19::04:20:56:934         3635.915988286711         53.31293288657835*         -96.33310434817187         
2016 01 19::04:20:57:435         3735.673736047076         53.37085140279419         -96.23995228654351         
2016 01 19::04:20:57:935         3823.4037386723808         53.386500904897275         -96.1438745811677         
2016 01 19::04:20:58:435         4054.2293634374096         53.5474574096273         -95.46191801034956         
2016 01 19::04:20:58:936         4162.000200720419         53.55646619518373         -95.44338121429809         
2016 01 19::04:20:59:436         4249.371161257321         53.782714583202605         -94.56758525569607         
2016 01 19::04:20:59:937         4284.6649423390545         54.075625329139676         -94.34045376976188         
2016 01 19::04:21:00:437         4670.427822320664         54.20714296042739         -93.14479083295024         
2016 01 19::04:21:00:938         4779.431068270298         54.2400727493364         -92.94972793780391         
2016 01 19::04:21:01:438         4904.894962579268         54.34765507575045         -92.63400344148086         
2016 01 19::04:21:01:938         5115.540033980306         54.598111213829405         -92.16265894100432         
2016 01 19::04:21:02:438         5248.853456701977         54.599750253527816         -91.56025705300775         
2016 01 19::04:21:02:938         5422.844035124066         54.708087198021005         -91.55597486023754         
2016 01 19::04:21:03:438         5498.310303264678         54.876570722530715         -91.53104882319434         
2016 01 19::04:21:03:939         5545.283792794776         54.98310031172737         -91.46093216741181         
2016 01 19::04:21:04:439         5631.2894755379         55.06700245520357*         -91.07453076057291         
2016 01 19::04:21:04:939         5649.369680190966         55.15090459867977         -90.99693101449022         
2016 01 19::04:21:05:440         5697.896438110066         55.538784695828845         -89.57437537865215         
2016 01 19::04:21:05:940         5893.055517540525         55.552803048394274         -89.13645511462703         
2016 01 19::04:21:06:441         5894.726741468388         55.63804263550409         -88.46947227223876         
2016 01 19::04:21:06:941         5910.504407473228         55.707244660351265         -88.24084201248726         
2016 01 19::04:21:07:441         6001.421555782166         55.76041220123451         -87.3211185838849         
2016 01 19::04:21:07:942         6200.237660704181         55.98462056643161         -86.93665540380672         
2016 01 19::04:21:08:442         6379.4824215460185         56.08180470132229         -86.85883052297305         
2016 01 19::04:21:08:943         6386.555816987715         56.32351807686176         -86.24167464853319         
2016 01 19::04:21:09:443         6517.178698311046         56.595836919163254         -84.61873103052751         
2016 01 19::04:21:09:943         6616.633019839724         56.68947731139018         -84.16339094551267         
2016 01 19::04:21:10:444         6631.965046008063         56.843098167068675         -83.50119748575486         
2016 01 19::04:21:10:945         6639.278274391963         57.206683018162785         -83.26518929028484         
2016 01 19::04:21:11:445         6668.439136907836         57.49949019773881         -82.52448514354364         
2016 01 19::04:21:11:946         6761.266951717101         57.51194597563569         -82.50752769237566         
2016 01 19::04:21:12:447         6766.464114155105         57.51732106854091         -82.33384285264718         
2016 01 19::04:21:12:948         7049.874247349629         57.593797507299314         -81.98536770872256         
2016 01 19::04:21:13:448         7230.526952632188         57.606274208621414         -81.48159545012147         
2016 01 19::04:21:13:948         7264.868178732921         57.63549345655372         -81.2026325041299         
2016 01 19::04:21:14:448         7267.791869481827         57.6979307960257         -81.17705353484033         
2016 01 19::04:21:14:949         7490.046116039616         57.74477053169025         -80.55510499444614         
2016 01 19::04:21:15:450         7576.722252361327         57.84358856030458         -80.47522254948245         
2016 01 19::04:21:15:950         7725.958339210897         57.958763373009425         -80.45491787021528         
2016 01 19::04:21:16:451         7733.579999662328         57.97104605366088         -80.40777662528346         
2016 01 19::04:21:16:951         7872.683978573141         58.011535079876         -80.38446682508192         
2016 01 19::04:21:17:452         7890.99193221073         58.10378661825099         -79.14916705207435         
2016 01 19::04:21:17:952         8006.195560700586         58.15583228175214         -79.13078355346292         
2016 01 19::04:21:18:452         8006.555866945939         58.18757527780882*         -78.77395672866031         
2016 01 19::04:21:18:952         8038.100380814244         58.219318273865504         -78.57859807543241         
2016 01 19::04:21:19:452         8044.799224120068         58.45415816186139         -78.27279660705118         
2016 01 19::04:21:19:953         8134.551721195023         58.54833081170629         -77.72902250668137         
2016 01 19::04:21:20:453         8226.286627308067         58.56006741731923         -77.12598853318595         
2016 01 19::04:21:20:954         8250.826997385922         58.66208854253263         -76.96911153362923         
2016 01 19::04:21:21:455         8329.935722785967         58.7161730635144         -76.4228275954316         
2016 01 19::04:21:21:955         8530.744131439593         58.71714885978152         -76.39548513359485         
2016 01 19::04:21:22:456         8559.5876060133         58.79806393388587         -75.85460516961679         
2016 01 19::04:21:22:956         8631.488998656634         58.82001685880822         -75.6488665109762         
2016 01 19::04:21:23:457         8961.372724527771         58.8588511249355         -75.31752277474581         
2016 01 19::04:21:23:958         9006.432106832015         58.92021857317742         -75.20995212180827         
2016 01 19::04:21:24:458         9033.034036758309         58.991567009907264         -73.55602043440734         
2016 01 19::04:21:24:959         9038.083016634599         59.03554791328425         -73.30863330891572         
2016 01 19::04:21:25:459         9184.293827650241         59.05857917520962         -72.77536513877747         
2016 01 19::04:21:25:959         9224.276131192666         59.21193996790364         -71.92979133374095         
2016 01 19::04:21:26:460         9373.652061709803         59.36300128198013         -68.19000624793365         
2016 01 19::04:21:26:960         9443.702765877364         59.387864956322865         -67.32929085252293         
2016 01 19::04:21:27:460         9507.011006934774         59.40063151441577         -66.71271003512112         
2016 01 19::04:21:27:960         9654.898064892415         59.40956281326515         -65.9939441307492         
2016 01 19::04:21:28:461         9674.39154916392         59.50715246427873         -65.73624926502626         
2016 01 19::04:21:28:961         9739.847631039911         59.56416264173426         -65.62413788743999         
2016 01 19::04:21:29:461         9755.52865940956         59.606324184376945         -65.31087914006379         
2016 01 19::04:21:29:962         9878.600117976875         59.620800037489815         -64.41396592316109         
2016 01 19::04:21:30:462         9881.819208491264         59.6386049474662         -64.01562536218744         
2016 01 19::04:21:30:962         9952.5305999309         59.65329217823001         -63.30923685689145         
2016 01 19::04:21:31:462         10090.282249968506         59.7173253518557         -63.29055785989072         
2016 01 19::04:21:31:963         10110.059992902992         59.84108953076439         -62.74669200989055         
2016 01 19::04:21:32:463         10139.087853026296         59.870219024669154         -62.234124419505164         
2016 01 19::04:21:32:964         10226.721154371864         59.899111471204414         -62.22094826217925         
2016 01 19::04:21:33:464         10267.11114887215         59.90392609308559         -62.0334525027285         
2016 01 19::04:21:33:965         10473.04307392622         60.05216190408169         -61.65982025439602         
2016 01 19::04:21:34:465         10493.860700536092         60.12949562460346         -60.87858783637382         
2016 01 19::04:21:34:966         10519.603845125914         60.27337249628562         -60.663996024452935         
2016 01 19::04:21:35:467         10523.312330048891         60.600903725887         -60.41907146678289         
2016 01 19::04:21:35:967         10578.639217551448         60.65648635625753*         -60.24197185274582         
2016 01 19::04:21:36:468         10686.700182290606         60.71206898662807         -60.17424233284851         
2016 01 19::04:21:36:969         10863.786850030903         60.821596549979205         -60.147990564132655         
2016 01 19::04:21:37:469         10963.215756822408         60.95147645625243         -59.08064818837642         
2016 01 19::04:21:37:970         11123.735594547248         60.99978169221032         -58.94032598154442         
2016 01 19::04:21:38:470         11399.04848820127         61.0247560413879         -58.426155984956026         
2016 01 19::04:21:38:970         11423.507882786265         61.0369737039862         -57.75721598689074         
2016 01 19::04:21:39:471         11579.39857311072         61.06587605891001         -57.38520086416333         
2016 01 19::04:21:39:972         11615.591067001496         61.20008083338124         -56.90531216903969         
2016 01 19::04:21:40:472         11851.291377267085         61.668035422197676         -56.642003946049265         
2016 01 19::04:21:40:972         11878.002834083552         61.773207302795456         -56.52776714885303         
2016 01 19::04:21:41:472         11904.773167585005         61.88931230676764         -56.147346390596766         
2016 01 19::04:21:41:973         11911.27738703343         62.0159921163399         -54.81569144212837         
2016 01 19::04:21:42:473         11924.985425334069         62.05102729172629         -53.97458421382359         
2016 01 19::04:21:42:974         12134.542327475907         62.148185949818526         -52.44952661532267         
2016 01 19::04:21:43:474         12138.27427735186         62.156847503007654         -51.86002935395161         
2016 01 19::04:21:43:974         12235.921871511804         62.32483246291998         -51.19850256315371         
2016 01 19::04:21:44:475         12291.340204725584         62.66466236328871         -50.437266480729164         
2016 01 19::04:21:44:975         12314.43432382802         62.70065855894402         -50.26446675201656         
2016 01 19::04:21:45:476         12413.892375594585         63.01877742196815         -49.02134513306556         
2016 01 19::04:21:45:977         12522.647140606678         63.040021829896546         -48.47526126320326         
2016 01 19::04:21:46:478         12764.408012503854         63.065585121855335         -48.32835189372361         
2016 01 19::04:21:46:978         13030.72395477938         63.13516900150251         -47.87105982710339         
2016 01 19::04:21:47:478         13127.964696182686         63.28331797178177         -47.745058685478085         
2016 01 19::04:21:47:978         13202.987230297804         63.33574582761403         -47.6004245575138         
2016 01 19::04:21:48:479         13230.711912491164         63.42688152030207         -46.738114810064104         
2016 01 19::04:21:48:980         13345.400189337603         63.48988630316632         -46.425964152823056         
2016 01 19::04:21:49:481         13735.273029053016         63.53085983751505         -45.71288993305708         
2016 01 19::04:21:49:981         13785.154894155925         63.625155498366894         -44.3520909744039         
2016 01 19::04:21:50:482         13870.146907447057         63.641134754979234         -44.194971805613456         
2016 01 19::04:21:50:982         13916.689608009023         64.21002195660775         -43.28963022986808         
2016 01 19::04:21:51:482         14025.75851671059         64.29788354060162         -42.182825314517785         
2016 01 19::04:21:51:983         14065.82499683478         64.39092401874014         -42.12722495530772         
2016 01 19::04:21:52:483         14112.234704232937         64.72740349875217         -40.77362560451402         
2016 01 19::04:21:52:984         14195.981850247244         64.8990233677893         -40.58423127694479         
2016 01 19::04:21:53:485         14270.933059113198         65.03437473815433         -40.24269944885191         
2016 01 19::04:21:53:985         14312.496780664229         65.11638557225696         -39.86108697977241         
2016 01 19::04:21:54:486         14609.552279792013         65.2445038667926         -39.649610841511645         
2016 01 19::04:21:54:986         14621.754112222816         65.31152372382665         -39.46703902700582         
2016 01 19::04:21:55:486         14864.649091725927         65.43355264147954         -38.97004232287575         
2016 01 19::04:21:55:986         15063.33173257271         65.43391101824669         -38.75796017172944         
2016 01 19::04:21:56:486         15097.812476878782         65.4903896724135         -38.37067518844745         
2016 01 19::04:21:56:986         15396.447973148976         65.58880502835818         -38.14337739252067         
2016 01 19::04:21:57:487         15552.936389121936         65.60473197561922         -36.36683521679791         
2016 01 19::04:21:57:987         15621.43972375743         65.67249124306062         -35.84423261378665         
2016 01 19::04:21:58:488         15810.678771693749         65.83547538995037         -35.71789894237479         
2016 01 19::04:21:58:988         15842.419598880278         65.83719996624104         -35.37604210494443         
2016 01 19::04:21:59:489         15870.071305416803         66.09577808260659         -34.93294307186579         
2016 01 19::04:21:59:989         15970.426793189012         66.1603991753823         -33.71941533839974         
2016 01 19::04:22:00:489         16002.666935777534         66.22113508464534         -32.61777823621445         
2016 01 19::04:22:00:989         16122.508317522037         66.33139080498896         -32.122212997569385         
2016 01 19::04:22:01:490         16395.318815530547         66.48678087113447         -31.66901029740823         
2016 01 19::04:22:01:990         16433.2407527949         66.50347823956015         -31.563776815058986         
2016 01 19::04:22:02:491         16600.29857849946         66.59464038957674         -31.31125087266607         
2016 01 19::04:22:02:991         16745.474601900805         66.66863427780889         -30.86629792464939         
2016 01 19::04:22:03:492         16874.84331289225         66.75313316421239         -30.849292466261602         
2016 01 19::04:22:03:992         17209.52635322887         66.76211688271371         -29.89439990400841         
2016 01 19::04:22:04:492         17394.112381123723         66.77423303392493         -29.831936183259643         
2016 01 19::04:22:04:993         17686.352049494806         66.97071296224766         -29.802298262909215         
2016 01 19::04:22:05:494         17769.83766741869         66.978657692216         -29.680313293250364         
2016 01 19::04:22:05:995         17794.90761798419         67.10458089563164         -29.55859660828177         
2016 01 19::04:22:06:495         17852.69218736878         67.13359469558533         -28.484575801078556         
2016 01 19::04:22:06:996         17958.00664084583         67.21955942868507         -28.31965666516622         
2016 01 19::04:22:07:496         18039.647591619094         67.2709693020268         -27.60930611505845         
2016 01 19::04:22:07:996         18186.45048783451         67.57260247468366         -27.49785145177744         
2016 01 19::04:22:08:497         18299.288178605813         67.68414706354808         -26.243327111344627         
2016 01 19::04:22:08:997         18330.08272882834         67.73909031700609         -25.51188282308257         
2016 01 19::04:22:09:497         18564.317417242295         67.75636744927426         -25.05881292847268         
2016 01 19::04:22:09:997         18570.078525397603         67.84408151898403         -24.251878200143096         
2016 01 19::04:22:10:497         18584.942174916185         67.92147324972132         -23.75947441651833         
2016 01 19::04:22:10:997         18623.807747814306         67.99240276903262         -23.507365166816545         
2016 01 19::04:22:11:498         18677.557911542342         68.01353768074114         -23.49046663169799         
2016 01 19::04:22:11:998         18724.651372219254         68.10339379411334         -23.373162276429394         
2016 01 19::04:22:12:499         18896.097513748733         68.21303739145246         -23.2783021376778         
2016 01 19::04:22:12:999         18978.093352438787         68.2481419216674         -22.339927588546907         
2016 01 19::04:22:13:499         19019.24042182481         68.30995260803496*         -22.155881608941492         
2016 01 19::04:22:13:999         19022.132008606928         68.37176329440253         -21.7565610100717         
2016 01 19::04:22:14:500         19134.61804172254         68.42078406702257         -21.624289119016982         
2016 01 19::04:22:15:000         19253.972665700177         68.42369273302506         -21.534167441165906         
2016 01 19::04:22:15:500         19258.07188366597         68.54603404721993         -20.906471456378043         
2016 01 19::04:22:16:001         19413.093079484206         68.63353516311399         -20.584259297951593         
2016 01 19::04:22:16:502         19500.511305633237         68.71875037054109         -20.56959079713872         
2016 01 19::04:22:17:004         19697.344292561844         68.72763549539141         -20.008788364909407         
2016 01 19::04:22:17:505         19766.09080422603         68.77013908135888         -19.93733427675666         
2016 01 19::04:22:18:005         19790.694318705602         68.81000981963537         -19.639069103437222         
2016 01 19::04:22:18:505         19847.2470031577         69.18174054619031         -19.550242713311167         
2016 01 19::04:22:19:005         20004.984493467542         69.31730249654989         -18.876362491500686         
2016 01 19::04:22:19:505         20140.29685333127         69.4367410783836         -18.587884431855873         
2016 01 19::04:22:20:005         20329.186011146532         69.45190883085428         -18.268682841707694         
2016 01 19::04:22:20:506         21149.904286937457         69.53816982344763         -17.588018241436394         
2016 01 19::04:22:21:007         21335.47053189555         69.64877538953363         -17.405829996219015         
2016 01 19::04:22:21:507         21452.499431441407         69.66193422698885         -16.739587965854653         
2016 01 19::04:22:22:007         21506.7900204533         69.68412145971104         -16.716581167789016         
2016 01 19::04:22:22:508         21869.75525284356         69.70626195877516         -16.595363566418843         
2016 01 19::04:22:23:008         21893.36227805462         69.775179387781         -16.390040484323833         
